Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
naturalgas_ccs100,7,0,0,2.77E-05,2.77E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,8,0,0,3.32E-05,3.32E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,8,0,0,1407.401096,1407.401096,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,8,0,0,143.8393064,143.8393064,0,0,0,0,0,0,0,0
offshorewind_otrg3,8,2379,0,0.999997796,2379.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,8,1119,0,500.9999978,1619.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,8,3499,0,0.999997796,3499.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,8,0,0,-8.22E-07,-8.22E-07,0,0,0,0,0,0,0,0
offshorewind_otrg3,8,0,0,6.99E-07,6.99E-07,0,0,0,0,0,0,0,0
utilitypv_losangeles,8,0,0,1.07E-05,1.07E-05,0,0,0,0,0,0,0,0
battery,8,3898,-2.19E-06,5496.054374,9394.054376,15415,15415,37480.70268,37480.70268,0,0,0,0
nuclear,8,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,8,0,0,2.78E-05,2.78E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,9,0,0,3.45E-05,3.45E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,9,8374,-2.19E-06,-1.13E-06,8374.000001,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,9,0,0,0.000457136,0.000457136,0,0,0,0,0,0,0,0
utilitypv_losangeles,9,0,0,1.14E-05,1.14E-05,0,0,0,0,0,0,0,0
battery,9,2468,-2.19E-06,3748.84112,6216.841122,14590,14590,36789.60258,36789.60258,0,0,0,0
nuclear,9,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,9,0,0,2.89E-05,2.89E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,10,0,0,3.45E-05,3.45E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,10,2937,-2.19E-06,937.9954417,3874.995444,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,10,0,0,0.000459543,0.000459543,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,10,0,0,5.96E-07,5.96E-07,0,0,0,0,0,0,0,0
utilitypv_losangeles,10,0,0,6.27E-05,6.27E-05,0,0,0,0,0,0,0,0
battery,10,754,-2.19E-06,1574.660643,2328.660646,4465,4465,13780.7898,13780.7898,0,0,0,0
nuclear,10,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,10,0,0,2.89E-05,2.89E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,11,0,0,3.32E-05,3.32E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,11,0,0,0.000605774,0.000605774,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,11,721,376.5017947,-2.08E-06,344.4982032,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,11,0,0,1.43E-06,1.43E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,11,943,-2.20E-06,415.5467075,1358.54671,0,0,0,0,0,0,0,0
battery,11,3207,-2.19E-06,3009.802354,6216.802356,18871,18871,30098.02354,30098.02354,0,0,0,0
nuclear,11,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,11,0,0,2.79E-05,2.79E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,12,0,0,3.67E-05,3.67E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,12,92738,-2.12E-06,3383.669686,96121.66969,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,12,75201,75201,127477.2595,127477.2595,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,12,0,0,5.30E-06,5.30E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,12,0,0,6.40E-06,6.40E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,12,0,0,5.14E-06,5.14E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,12,0,0,5.27E-06,5.27E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,12,0,0,5456.250002,5456.250002,0,0,0,0,0,0,0,0
utilitypv_losangeles,12,0,0,0.00036795,0.00036795,0,0,0,0,0,0,0,0
utilitypv_losangeles,12,19470,-2.20E-06,18827.235,38297.235,0,0,0,0,0,0,0,0
utilitypv_losangeles,12,0,0,18355.68425,18355.68425,0,0,0,0,0,0,0,0
battery,12,0,0,28196.74414,28196.74414,0,0,155779.4818,155779.4818,0,0,0,0
nuclear,12,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,12,0,0,3.07E-05,3.07E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,13,0,0,3.44E-05,3.44E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,13,811,-2.19E-06,5.35E-06,811.0000075,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,13,0,0,0.000450443,0.000450443,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,13,0,0,3.08E-06,3.08E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,13,0,0,3.66E-06,3.66E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,13,0,0,0.001752194,0.001752194,0,0,0,0,0,0,0,0
